,cell line,test,material,time (hr),concentration (ug/ml),viability (%),Hydrodynamic diameter (nm),Zeta potential (mV),mcd,electronegativity,rox,radii,source,CID,Canonical_smiles,Valance_electron,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi,organism,cell type,morphology,tissue,disease,BSL
35,95D,CCK-8,Au,12,50.0,86.799,39.2,69.8,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
36,95D,CCK-8,Au,12,100.0,73.597,39.2,69.8,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
37,95D,CCK-8,Au,12,0.001,96.37,39.7,8.67,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
38,95D,CCK-8,Au,12,0.01,95.05,39.7,8.67,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
39,95D,CCK-8,Au,12,0.1,97.69,39.7,8.67,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
40,95D,CCK-8,Au,12,1.0,99.67,39.7,8.67,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
41,95D,CCK-8,Au,12,5.0,95.38,39.7,8.67,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
42,A549,CCK-8,Au,48,15.0,72.134,100.0,-8.23,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
43,A549,CCK-8,Au,48,20.0,56.719,100.0,-8.23,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
44,A549,CCK-8,Au,48,25.0,10.079,100.0,-8.23,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
45,A549,CCK-8,Au,48,30.0,9.0909,100.0,-8.23,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
46,A549,CCK-8,Au,48,35.0,7.9051,100.0,-8.23,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
47,A549,CCK-8,Au,48,40.0,7.9051,100.0,-8.23,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
48,A549,MTT,Au,96,100.0,86.892,120.0,-5.21,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
49,A549,MTT,Au,96,200.0,83.378,120.0,-5.21,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
50,A549,MTT,Au,96,500.0,82.973,120.0,-5.21,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
51,A549,MTT,Au,96,50.0,96.138,120.0,-28.7,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
52,A549,MTT,Au,96,100.0,90.013,120.0,-28.7,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
53,A549,MTT,Au,96,200.0,90.679,120.0,-28.7,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
54,A549,MTT,Au,96,500.0,82.157,120.0,-28.7,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
55,A549,MTT,Au,24,200.0,55.577,150.0,54.3,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
56,A549,CCK-8,Au,48,12.5,105.38,10.0,-0.52,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
57,A549,CCK-8,Au,48,25.0,91.466,10.0,-0.52,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
58,A549,CCK-8,Au,48,50.0,77.922,10.0,-0.52,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
59,A549,CCK-8,Au,48,100.0,56.215,10.0,-0.52,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
60,A549,CCK-8,Au,48,3.125,98.33,30.0,-0.52,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
61,A549,CCK-8,Au,48,6.25,99.629,30.0,-0.52,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
62,A549,CCK-8,Au,48,12.5,100.0,30.0,-0.52,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
63,A549,CCK-8,Au,48,25.0,98.887,30.0,-0.52,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
64,A549,CCK-8,Au,48,50.0,82.56,30.0,-0.52,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
65,A549,CCK-8,Au,48,100.0,66.605,30.0,-0.52,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
66,A549,CCK-8,Au,12,0.001,97.03,39.2,69.8,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
67,A549,CCK-8,Au,12,0.01,100.0,39.2,69.8,0.0,2.54,1.692,1.35,original,23985,[Au],11,196.967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338,Human,Human,epithelial,lung,Carcinoma,1
68,A549,MTT,SiO2,24,500.0,5.122,59.72,-38.1,7.407407407,2.926666667,-1.2,1.1,original,24261,O=[Si]=O,16,60.084,2.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.0,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341,Human,Human,epithelial,lung,Carcinoma,1
69,A549,MTT,SiO2,24,10.0,53.902,100.33,-31.7,7.407407407,2.926666667,-1.2,1.1,original,24261,O=[Si]=O,16,60.084,2.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.0,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341,Human,Human,epithelial,lung,Carcinoma,1
70,A549,MTT,SiO2,24,50.0,44.878,100.33,-31.7,7.407407407,2.926666667,-1.2,1.1,original,24261,O=[Si]=O,16,60.084,2.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.0,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341,Human,Human,epithelial,lung,Carcinoma,1
71,A549,MTT,SiO2,24,100.0,34.878,100.33,-31.7,7.407407407,2.926666667,-1.2,1.1,original,24261,O=[Si]=O,16,60.084,2.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.0,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341,Human,Human,epithelial,lung,Carcinoma,1
72,A549,MTT,SiO2,72,10.0,64.138,199.89,-36.3,7.407407407,2.926666667,-1.2,1.1,original,24261,O=[Si]=O,16,60.084,2.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.0,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341,Human,Human,epithelial,lung,Carcinoma,1
73,A549,MTT,SiO2,72,50.0,55.172,199.89,-36.3,7.407407407,2.926666667,-1.2,1.1,original,24261,O=[Si]=O,16,60.084,2.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.0,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341,Human,Human,epithelial,lung,Carcinoma,1
74,A549,MTT,SiO2,72,100.0,54.023,199.89,-36.3,7.407407407,2.926666667,-1.2,1.1,original,24261,O=[Si]=O,16,60.084,2.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.0,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341,Human,Human,epithelial,lung,Carcinoma,1
75,A549,MTT,SiO2,72,200.0,51.264,199.89,-36.3,7.407407407,2.926666667,-1.2,1.1,original,24261,O=[Si]=O,16,60.084,2.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.0,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341,Human,Human,epithelial,lung,Carcinoma,1
76,A549,MTT,SiO2,72,500.0,51.034,199.89,-36.3,7.407407407,2.926666667,-1.2,1.1,original,24261,O=[Si]=O,16,60.084,2.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.0,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341,Human,Human,epithelial,lung,Carcinoma,1
77,A549,MTT,SiO2,6,20.0,99.06,24.6,-11.0,7.407407407,2.926666667,-1.2,1.1,original,24261,O=[Si]=O,16,60.084,2.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.0,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341,Human,Human,epithelial,lung,Carcinoma,1
78,A549,MTT,SiO2,6,60.0,96.9,24.6,-11.0,7.407407407,2.926666667,-1.2,1.1,original,24261,O=[Si]=O,16,60.084,2.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.0,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341,Human,Human,epithelial,lung,Carcinoma,1
79,A549,MTT,SiO2,6,180.0,98.5,24.6,-11.0,7.407407407,2.926666667,-1.2,1.1,original,24261,O=[Si]=O,16,60.084,2.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.0,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341,Human,Human,epithelial,lung,Carcinoma,1
